eruptionID,primaryID,time,exact,ns,ie,E,A,q,webcam,durationSec
1069279,1069279,1548181740,1,0,0,0,0,0,1,
1069287,1069287,1548186720,1,0,0,0,0,0,1,
1069303,1069303,1548192660,1,0,0,0,0,0,1,
1069316,1069316,1548198060,1,0,0,0,0,0,1,
1069318,1069318,1548203880,1,0,0,0,0,0,1,
1069319,1069318,1548203940,0,1,0,0,0,0,1,
1069322,1069322,1548209220,1,0,0,0,0,0,1,
1069326,1069326,1548213420,1,0,0,0,0,0,1,
1069325,1069325,1548219480,1,0,0,0,0,0,1,
1069332,1069332,1548224520,1,0,0,0,0,0,1,
1069331,1069331,1548230940,1,0,0,0,0,0,1,
1069329,1069329,1548236220,1,0,0,0,0,0,1,
1069330,1069330,1548241620,1,0,0,0,0,0,1,
1069333,1069333,1548247380,1,0,0,0,0,0,1,
1069336,1069336,1548252480,1,0,0,0,0,0,1,
1069343,1069343,1548258660,1,0,0,0,0,0,1,
1069352,1069352,1548264060,1,0,0,0,0,0,1,
1069362,1069362,1548270960,1,0,0,0,0,0,1,
1069365,1069365,1548276240,1,0,0,0,0,0,1,
1069374,1069374,1548281940,1,0,0,0,0,0,1,
1069378,1069378,1548287760,0,0,1,0,0,0,1,
1069390,1069390,1548293160,1,0,0,0,0,0,1,
1069382,1069382,1548299040,0,1,0,0,0,0,1,
1069386,1069386,1548304860,1,0,0,0,0,0,1,
1069389,1069389,1548311100,1,0,0,0,0,0,1,
1069393,1069393,1548316620,1,0,0,0,0,0,1,
1069396,1069396,1548322500,1,0,0,0,0,0,1,
1069401,1069401,1548328920,1,0,0,0,0,0,1,
1069405,1069405,1548334020,1,0,0,0,0,0,1,
1069406,1069405,1548334080,0,0,1,0,0,0,1,
1069410,1069410,1548339420,1,0,0,0,0,0,1,
1069414,1069410,1548339420,0,1,0,0,0,0,1,
1069424,1069424,1548345240,1,0,0,0,0,0,1,
1069440,1069440,1548350400,1,0,0,0,0,0,1,
1069453,1069453,1548355980,1,0,0,0,0,0,1,
1069452,1069453,1548356040,1,0,0,0,0,0,1,
1069455,1069455,1548361440,1,0,0,0,0,0,1,
1069456,1069456,1548366780,0,0,1,0,0,0,1,
1069460,1069460,1548372360,1,0,0,0,0,0,1,
1069459,1069460,1548372420,0,0,1,0,0,0,1,
1069483,1069483,1548377880,1,0,0,0,0,0,1,
1069487,1069487,1548383040,1,0,0,0,0,0,1,
1069490,1069490,1548388980,1,0,0,0,0,0,1,
1069492,1069492,1548394320,1,0,0,0,0,0,1,
1069496,1069496,1548400080,1,0,0,0,0,0,1,
1069502,1069502,1548406200,1,0,0,0,0,0,1,
1069537,1069537,1548411840,1,0,0,0,0,0,1,
1069538,1069538,1548417360,1,0,0,0,0,0,1,
1069545,1069546,1548423180,1,0,0,0,0,0,1,
1069546,1069546,1548423180,1,0,0,0,0,0,0,
1069551,1069551,1548429000,1,0,0,0,0,0,1,
1069585,1069585,1548435180,1,0,0,0,0,0,1,
1069595,1069595,1548440760,1,0,0,0,0,0,1,
1069594,1069595,1548440880,0,0,1,0,0,0,1,
1069605,1069605,1548445860,1,0,0,0,0,0,1,
1069615,1069615,1548451320,1,0,0,0,0,0,1,
1069623,1069623,1548456900,1,0,0,0,0,0,1,
1069639,1069639,1548462840,1,0,0,0,0,0,1,
1069632,1069639,1548462900,0,0,1,0,0,0,1,
1069635,1069635,1548467880,1,0,0,0,0,0,1,
1069637,1069637,1548473700,1,0,0,0,0,0,1,
1069642,1069642,1548479400,1,0,0,0,0,0,1,
1069643,1069643,1548485400,1,0,0,0,0,0,1,
1069646,1069646,1548491460,1,0,0,0,0,0,1,
1069647,1069647,1548496380,1,0,0,0,0,0,1,
1069649,1069649,1548501600,1,0,0,0,0,0,1,
1069650,1069650,1548507600,1,0,0,0,0,0,1,
1069651,1069650,1548507600,1,0,0,0,0,0,1,
1069657,1069657,1548511740,1,0,0,0,0,0,1,
1069658,1069658,1548517200,1,0,0,0,0,0,1,
1069659,1069658,1548517260,0,1,0,0,0,0,1,
1069668,1069668,1548520980,1,0,0,0,0,0,1,
1069671,1069671,1548527220,1,0,0,0,0,0,1,239
1069681,1069681,1548532980,1,0,0,0,0,0,1,
1069680,1069681,1548533160,0,0,1,0,0,0,1,
1069688,1069688,1548538380,1,0,0,0,0,0,1,
1069702,1069702,1548544140,1,0,0,0,0,0,1,227
1069705,1069705,1548550140,1,0,0,0,0,0,1,
1069706,1069706,1548556080,1,0,0,0,0,0,1,
1069707,1069707,1548561600,1,0,0,0,0,0,1,
1069712,1069712,1548567720,1,0,0,0,0,0,1,
1069715,1069715,1548573000,1,0,0,0,0,0,1,
1069714,1069714,1548579480,1,0,0,0,0,0,1,
1069725,1069725,1548584880,1,0,0,0,0,0,1,
1069727,1069727,1548591000,1,0,0,0,0,0,1,
1069729,1069729,1548596520,1,0,0,0,0,0,1,
1069735,1069735,1548602100,1,0,0,0,0,0,1,
1069755,1069755,1548608460,1,0,0,0,0,0,1,217
1069756,1069755,1548608460,1,0,0,0,0,0,1,
1069769,1069769,1548614340,1,0,0,0,0,0,1,
1069783,1069785,1548620520,1,0,0,0,0,0,1,228
1069785,1069785,1548620520,1,0,0,0,0,0,0,
1069789,1069789,1548625800,0,0,1,0,0,0,1,
1069793,1069793,1548631860,1,0,0,0,0,0,1,
1069794,1069793,1548631860,1,0,0,0,0,0,1,
1069802,1069802,1548637440,1,0,0,0,0,0,1,
1069806,1069806,1548643440,1,0,0,0,0,0,1,
1069808,1069808,1548648900,1,0,0,0,0,0,1,
1069813,1069813,1548655620,1,0,0,0,0,0,1,
1069816,1069816,1548660480,1,0,0,0,0,0,1,
1069821,1069821,1548667380,1,0,0,0,0,0,1,
1069824,1069824,1548673020,1,0,0,0,0,0,1,
1069826,1069826,1548678300,1,0,0,0,0,0,1,
1069827,1069827,1548684000,1,0,0,0,0,0,1,
1069830,1069830,1548689280,1,0,0,0,0,0,1,
1069835,1069835,1548695100,1,0,0,0,0,0,1,
1069840,1069840,1548700260,1,0,0,0,0,0,1,
1069848,1069848,1548705900,1,0,0,0,0,0,1,
1069849,1069848,1548705900,1,0,0,0,0,0,1,
1069853,1069853,1548712080,1,0,0,0,0,0,1,
1069860,1069860,1548717540,1,0,0,0,0,0,1,
1069867,1069867,1548723360,1,0,0,0,0,0,1,
1069875,1069875,1548728880,1,0,0,0,0,0,1,
1069872,1069875,1548728940,0,0,1,0,0,0,1,
1069873,1069877,1548734340,0,0,1,0,0,0,1,
1069877,1069877,1548734340,1,0,0,0,0,0,1,
1069878,1069878,1548739560,1,0,0,0,0,0,1,
1069874,1069878,1548739620,0,0,1,0,0,0,1,
1069880,1069880,1548745680,1,0,0,0,0,0,1,
1069881,1069881,1548750720,1,0,0,0,0,0,1,
1069883,1069883,1548756120,1,0,0,0,0,0,1,
1069884,1069884,1548762120,1,0,0,0,0,0,1,
1069885,1069885,1548767160,1,0,0,0,0,0,1,
1069887,1069887,1548772680,1,0,0,0,0,0,1,
1069890,1069890,1548778500,1,0,0,0,0,0,1,
1069897,1069897,1548784620,1,0,0,0,0,0,1,
1069902,1069902,1548790620,1,0,0,0,0,0,1,
1069914,1069914,1548796680,1,0,0,0,0,0,1,
1069915,1069914,1548796680,1,0,0,0,0,0,1,
1069920,1069920,1548802320,1,0,0,0,0,0,1,
1069919,1069920,1548802380,0,0,1,0,0,0,1,
1069926,1069926,1548807840,1,0,0,0,0,0,1,
1069927,1069926,1548807840,0,1,0,0,0,0,1,
1069930,1069930,1548813420,1,0,0,0,0,0,1,
1069933,1069933,1548819360,1,0,0,0,0,0,1,
1069935,1069935,1548825060,1,0,0,0,0,0,1,
1069937,1069937,1548830580,1,0,0,0,0,0,1,
1069938,1069938,1548836700,1,0,0,0,0,0,1,
1069939,1069939,1548842760,1,0,0,0,0,0,1,
1069940,1069940,1548848460,0,1,0,0,0,0,1,
1069941,1069941,1548854100,1,0,0,0,0,0,1,
1069942,1069942,1548859860,1,0,0,0,0,0,1,
1069943,1069943,1548865320,1,0,0,0,0,0,1,
1069952,1069952,1548870960,1,0,0,0,0,0,1,
1069953,1069952,1548871020,1,0,0,0,0,0,1,
1069958,1069958,1548876720,1,0,0,0,0,0,1,
1069962,1069962,1548882420,1,0,0,0,0,0,1,
1069966,1069966,1548887820,1,0,0,0,0,0,1,
1069975,1069975,1548893820,1,0,0,0,0,0,1,
1069976,1069975,1548893880,0,0,1,0,0,0,1,
1069978,1069978,1548899160,1,0,0,0,0,0,1,
1069979,1069979,1548905580,1,0,0,0,0,0,1,
1069980,1069980,1548911280,1,0,0,0,0,0,1,
1069983,1069983,1548916860,1,0,0,0,0,0,1,
1069988,1069988,1548922500,1,0,0,0,0,0,1,
1069989,1069989,1548928320,1,0,0,0,0,0,1,
1069992,1069992,1548934440,1,0,0,0,0,0,1,
1069999,1069999,1548939420,1,0,0,0,0,0,1,
1069993,1069993,1548944400,0,0,1,0,0,0,1,
1070000,1070000,1548950700,1,0,0,0,0,0,1,
1070028,1070028,1548956280,1,0,0,0,0,0,1,
1070032,1070032,1548961800,0,0,0,0,1,0,0,
1070034,1070034,1548967200,1,0,0,0,0,0,1,
1070033,1070034,1548967260,0,1,0,0,0,0,1,
1070038,1070039,1548972900,0,0,1,0,0,0,1,
1070039,1070039,1548972900,1,0,0,0,0,0,1,
1070044,1070044,1548978420,0,1,0,0,0,0,1,
1070046,1070046,1548983700,1,0,0,0,0,0,1,
1070049,1070049,1548989220,1,0,0,0,0,0,1,
1070050,1070049,1548989400,0,0,1,0,0,0,1,
1070051,1070051,1548994560,1,0,0,0,0,0,1,
1070055,1070055,1549000440,1,0,0,0,0,0,1,
1070056,1070056,1549005900,1,0,0,0,0,0,1,
1070057,1070057,1549011720,1,0,0,0,0,0,1,
1070058,1070058,1549017120,1,0,0,0,0,0,1,
1070059,1070059,1549022580,1,0,0,0,0,0,1,
1070060,1070060,1549028040,1,0,0,0,0,0,1,
1070061,1070061,1549034940,1,0,0,0,0,0,1,
1070063,1070063,1549039500,0,1,0,0,0,0,0,
1070066,1070066,1549045800,1,0,0,0,0,0,1,
1070078,1070078,1549051620,1,0,0,0,0,0,1,
1070079,1070078,1549051620,0,1,0,0,0,0,1,
1070085,1070085,1549057080,1,0,0,0,0,0,1,
1070093,1070093,1549062780,1,0,0,0,0,0,1,
1070097,1070097,1549068180,1,0,0,0,0,0,1,
1070096,1070097,1549068240,0,0,1,0,0,0,1,
1070099,1070099,1549073820,1,0,0,0,0,0,1,
1070184,1070184,1549079340,1,0,0,0,0,0,1,
1070101,1070184,1549079400,0,0,0,0,1,0,1,
1070160,1070160,1549085340,1,0,0,0,0,0,1,
1070161,1070160,1549085340,1,0,0,0,0,0,1,
1070162,1070162,1549090920,1,0,0,0,0,0,1,
1070163,1070163,1549096620,1,0,0,0,0,0,1,
1070166,1070166,1549102200,1,0,0,0,0,0,1,
1070167,1070168,1549107720,0,0,1,0,0,0,1,
1070168,1070168,1549107720,1,0,0,0,0,0,1,
1070171,1070171,1549114200,1,0,0,0,0,0,1,
1070174,1070175,1549119960,1,0,0,0,0,0,1,
1070175,1070175,1549119960,1,0,0,0,0,0,0,
1070179,1070179,1549125420,1,0,0,0,0,0,1,
1070180,1070179,1549125480,1,0,0,0,0,0,1,
1070207,1070207,1549131360,1,0,0,0,0,0,1,
1070209,1070209,1549136940,1,0,0,0,0,0,1,
1070213,1070213,1549143180,1,0,0,0,0,0,1,
1070225,1070225,1549148880,1,0,0,0,0,0,1,
1070231,1070231,1549154580,1,0,0,0,0,0,1,
1070234,1070234,1549160160,1,0,0,0,0,0,1,
1070238,1070238,1549166040,1,0,0,0,0,0,1,
1070240,1070240,1549171860,1,0,0,0,0,0,1,
1070239,1070240,1549172100,0,0,1,0,0,0,1,
1070241,1070241,1549177440,1,0,0,0,0,0,1,
1070242,1070242,1549182960,1,0,0,0,0,0,1,
1070243,1070243,1549188960,1,0,0,0,0,0,1,
1070244,1070244,1549194240,0,0,1,0,0,0,1,
1070245,1070245,1549199640,1,0,0,0,0,0,1,
1070254,1070254,1549205040,0,0,1,0,0,0,1,
1070253,1070254,1549205100,0,0,1,0,0,0,1,
1070257,1070257,1549210260,1,0,0,0,0,0,1,
1070261,1070261,1549216020,1,0,0,0,0,0,1,
1070263,1070263,1549222080,1,0,0,0,0,0,1,
1070264,1070264,1549228020,1,0,0,0,0,0,1,
1070266,1070266,1549234320,0,0,1,0,0,0,1,
1070270,1070270,1549240560,0,0,1,0,0,0,1,
1070271,1070271,1549246140,1,0,0,0,0,0,1,
1070281,1070281,1549252080,1,0,0,0,0,0,1,
1070284,1070284,1549257780,1,0,0,0,0,0,1,
1070286,1070286,1549263660,1,0,0,0,0,0,1,
1070289,1070289,1549270020,1,0,0,0,0,0,1,
1070290,1070290,1549275600,1,0,0,0,0,0,1,
1070291,1070291,1549281300,1,0,0,0,0,0,1,
1070292,1070292,1549286820,0,1,0,0,0,0,1,
1070294,1070294,1549292580,0,0,1,0,0,0,1,
1070298,1070298,1549298040,1,0,0,0,0,0,1,
1070300,1070300,1549303860,1,0,0,0,0,0,1,
1070301,1070300,1549303860,1,0,0,0,0,0,1,
1070315,1070315,1549309140,1,0,0,0,0,0,1,
1070316,1070315,1549309140,1,0,0,0,0,0,1,
1070318,1070318,1549315080,0,1,0,0,0,0,1,
1070319,1070319,1549320420,0,0,1,0,0,0,1,
1070320,1070320,1549326360,0,1,0,0,0,0,1,
1070324,1070324,1549377660,1,0,0,0,0,0,1,
1070326,1070326,1549383960,1,0,0,0,0,0,1,
1070329,1070329,1549389300,0,0,0,0,1,0,1,
1070342,1070342,1549395300,1,0,0,0,0,0,1,
1070344,1070344,1549400880,0,1,0,0,0,0,1,
1070349,1070349,1549406580,0,0,1,0,0,0,1,
1070350,1070349,1549406760,0,0,1,0,0,0,1,
1070352,1070352,1549412280,0,0,1,0,0,0,1,
1070354,1070354,1549463400,0,0,1,0,0,0,0,
1070387,1070387,1549469340,1,0,0,0,0,0,1,
1070359,1070359,1549475160,0,1,0,0,0,0,1,
1070360,1070360,1549480320,1,0,0,0,0,0,1,
1070363,1070363,1549486020,0,0,1,0,0,0,1,
1070367,1070367,1549491540,0,0,1,0,0,0,1,
1070381,1070381,1549496940,0,0,0,0,1,0,0,
1070383,1070383,1549553880,0,0,1,0,0,0,1,
1070386,1070386,1549559580,0,0,1,0,0,0,1,
1070400,1070400,1549564980,0,0,1,0,0,0,1,
1070408,1070408,1549570440,0,1,0,0,0,0,1,
1070412,1070412,1549576020,0,1,0,0,0,0,1,
1070414,1070414,1549581480,0,0,1,0,0,0,1,
1070418,1070418,1549587240,0,0,1,0,0,0,1,
1070419,1070419,1549636500,0,1,0,0,0,0,1,
1070420,1070420,1549642140,0,0,1,0,0,0,1,
1070424,1070424,1549648320,0,0,1,0,0,0,1,
1070434,1070434,1549654440,0,0,0,0,1,0,0,
1070440,1070440,1549659480,0,0,1,0,0,0,1,
1070448,1070448,1549664700,1,0,0,0,0,0,1,
1070447,1070448,1549664760,0,1,0,0,0,0,1,
1070451,1070451,1549668900,1,0,0,0,0,0,1,
1070452,1070451,1549668900,1,0,0,0,0,0,1,
1070456,1070456,1549674720,1,0,0,0,0,0,1,
1070457,1070456,1549674720,1,0,0,0,0,0,1,
1070458,1070458,1549680480,1,0,0,0,0,0,1,
1070460,1070460,1549686060,1,0,0,0,0,0,1,
1070461,1070461,1549691460,1,0,0,0,0,0,1,
1070463,1070463,1549697460,1,0,0,0,0,0,1,
1070466,1070466,1549703100,1,0,0,0,0,0,1,
1070465,1070465,1549709340,1,0,0,0,0,0,1,
1070464,1070464,1549714680,0,0,1,0,0,0,1,
1070467,1070467,1549720560,1,0,0,0,0,0,1,
1070473,1070473,1549726440,1,0,0,0,0,0,1,
1070474,1070473,1549726440,1,0,0,0,0,0,1,250
1070483,1070483,1549731900,1,0,0,0,0,0,1,252
1070484,1070483,1549731900,1,0,0,0,0,0,1,
1070492,1070492,1549738080,1,0,0,0,0,0,1,
1070503,1070503,1549743000,1,0,0,0,0,0,1,
1070504,1070503,1549743000,1,0,0,0,0,0,1,
1070516,1070516,1549748520,1,0,0,0,0,0,1,
1070517,1070516,1549748520,1,0,0,0,0,0,1,
1070525,1070525,1549754700,1,0,0,0,0,0,1,
1070530,1070530,1549759500,1,0,0,0,0,0,1,
1070537,1070537,1549765440,1,0,0,0,0,0,1,
1070539,1070539,1549770600,1,0,0,0,0,0,1,
1070540,1070540,1549776420,1,0,0,0,0,0,1,
1070541,1070541,1549781700,1,0,0,0,0,0,1,
1070543,1070543,1549787640,1,0,0,0,0,0,1,
1070545,1070545,1549793460,1,0,0,0,0,0,1,
1070548,1070548,1549797540,1,0,0,0,0,0,1,
1070547,1070548,1549797600,0,0,1,0,0,0,1,
1070549,1070549,1549803720,1,0,0,0,0,0,1,
1070550,1070550,1549809540,1,0,0,0,0,0,1,
1070551,1070551,1549815360,0,1,0,0,0,0,1,
1070554,1070554,1549820520,0,0,1,0,0,0,1,
1070556,1070556,1549826700,1,0,0,0,0,0,1,
1070557,1070557,1549832160,1,0,0,0,0,0,1,
1070559,1070559,1549837860,1,0,0,0,0,0,1,
1070566,1070566,1549843320,1,0,0,0,0,0,1,
1070574,1070574,1549849200,1,0,0,0,0,0,1,
1070575,1070575,1549854780,1,0,0,0,0,0,1,
1070577,1070577,1549860240,1,0,0,0,0,0,1,
1070579,1070579,1549866480,1,0,0,0,0,0,1,
1070581,1070581,1549871880,1,0,0,0,0,0,1,
1070582,1070582,1549877760,1,0,0,0,0,0,1,
1070583,1070583,1549883460,1,0,0,0,0,0,1,
1070585,1070585,1549888740,1,0,0,0,0,0,1,
1070588,1070588,1549894440,1,0,0,0,0,0,1,
1070589,1070589,1549899900,1,0,0,0,0,0,1,
1070590,1070590,1549905660,1,0,0,0,0,0,1,
1070599,1070599,1549910820,1,0,0,0,0,0,1,
1070601,1070601,1549917600,1,0,0,0,0,0,1,
1070602,1070602,1549923420,1,0,0,0,0,0,1,
1070605,1070605,1549928640,1,0,0,0,0,0,1,
1070608,1070608,1549934040,1,0,0,0,0,0,1,
1070612,1070612,1549945380,1,0,0,0,0,0,1,
1070613,1070613,1549951320,1,0,0,0,0,0,1,
1070611,1070611,1549957140,1,0,0,0,0,0,1,
1070614,1070614,1549962780,1,0,0,0,0,0,1,
1070615,1070615,1549968300,1,0,0,0,0,0,1,
1070616,1070616,1549973760,1,0,0,0,0,0,1,
1070617,1070617,1549978920,1,0,0,0,0,0,1,
1070622,1070622,1549984680,1,0,0,0,0,0,1,
1070625,1070625,1549990440,0,0,1,0,0,0,1,
1070628,1070628,1549995840,1,0,0,0,0,0,1,
1070632,1070632,1550001540,1,0,0,0,0,0,1,
1070637,1070637,1550006940,1,0,0,0,0,0,1,
1070638,1070637,1550006940,1,0,0,0,0,0,1,
1070654,1070654,1550012640,1,0,0,0,0,0,1,
1070656,1070654,1550012700,1,0,0,0,0,0,1,
1070661,1070661,1550018700,0,1,0,0,0,0,1,
1070666,1070666,1550024100,0,0,1,0,0,0,1,
1070667,1070666,1550024160,0,0,1,0,0,0,1,
1070670,1070670,1550029680,1,0,0,0,0,0,1,
1070673,1070673,1550035380,1,0,0,0,0,0,1,
1070672,1070672,1550041620,1,0,0,0,0,0,1,
1070674,1070674,1550046660,1,0,0,0,0,0,1,
1070675,1070675,1550052060,1,0,0,0,0,0,1,
1070676,1070676,1550057820,1,0,0,0,0,0,1,
1070677,1070677,1550063340,1,0,0,0,0,0,1,
1070681,1070681,1550068800,1,0,0,0,0,0,1,
1070680,1070681,1550068980,0,0,1,0,0,0,1,
1070683,1070683,1550074500,1,0,0,0,0,0,1,
1070682,1070683,1550074620,0,0,1,0,0,0,1,
1070685,1070685,1550080260,0,0,1,0,0,0,1,
1070687,1070687,1550086260,1,0,0,0,0,0,1,
1070686,1070687,1550086320,1,0,0,0,0,0,1,
1070688,1070688,1550091720,0,0,1,0,0,0,1,
1070689,1070689,1550097420,1,0,0,0,0,0,1,
1070690,1070690,1550102640,0,0,1,0,0,0,1,
1070691,1070691,1550107920,1,0,0,0,0,0,1,
1070693,1070693,1550113860,1,0,0,0,0,0,1,
1070695,1070695,1550119020,1,0,0,0,0,0,1,
1070697,1070697,1550124360,1,0,0,0,0,0,1,
1070698,1070698,1550130120,1,0,0,0,0,0,1,
1070699,1070699,1550157480,1,0,0,0,0,0,0,
1070703,1070703,1550162580,1,0,0,0,0,0,0,
1070704,1070704,1550168160,1,0,0,0,0,0,0,
1070707,1070707,1550173920,1,0,0,0,0,0,1,
1070708,1070707,1550173980,1,0,0,0,0,0,1,
1070731,1070731,1550179800,1,0,0,0,0,0,1,
1070732,1070731,1550179800,1,0,0,0,0,0,1,
1070733,1070731,1550179860,1,0,0,0,0,0,1,
1070734,1070734,1550185800,1,0,0,0,0,0,1,
1070736,1070736,1550191560,1,0,0,0,0,0,1,
1070740,1070740,1550197020,1,0,0,0,0,0,1,
1070737,1070737,1550202060,0,0,1,0,0,0,1,
1070742,1070742,1550207520,1,0,0,0,0,0,1,
1070743,1070743,1550213340,1,0,0,0,0,0,1,
1070744,1070744,1550219880,1,0,0,0,0,0,1,
1070747,1070747,1550224620,1,0,0,0,0,0,0,
1070745,1070745,1550230800,1,0,0,0,0,0,1,
1070748,1070748,1550236740,1,0,0,0,0,0,1,
1070749,1070748,1550236800,1,0,0,0,0,0,1,
1070751,1070751,1550241780,1,0,0,0,0,0,1,
1070756,1070756,1550247840,1,0,0,0,0,0,1,
1070757,1070756,1550247840,1,0,0,0,0,0,1,
1070761,1070761,1550253240,1,0,0,0,0,0,1,
1070763,1070761,1550253240,0,1,0,0,0,0,1,
1070769,1070761,1550253300,0,1,0,0,0,0,1,
1070771,1070772,1550258880,0,0,1,0,0,0,1,
1070772,1070772,1550258880,1,0,0,0,0,0,1,
1070782,1070783,1550264040,0,1,0,0,0,0,1,
1070783,1070783,1550264100,1,0,0,0,0,0,1,
1070785,1070785,1550269500,0,1,0,0,0,0,1,
1070789,1070789,1550275500,0,1,0,0,0,0,1,
1070792,1070792,1550280660,1,0,0,0,0,0,1,
1070795,1070795,1550286780,1,0,0,0,0,0,1,
1070797,1070797,1550292240,1,0,0,0,0,0,1,
1070800,1070800,1550297520,1,0,0,0,0,0,1,
1070802,1070802,1550302740,1,0,0,0,0,0,1,
1070803,1070803,1550308140,1,0,0,0,0,0,1,
1070804,1070804,1550313720,1,0,0,0,0,0,1,
1070805,1070805,1550318820,1,0,0,0,0,0,1,
1070807,1070807,1550324700,1,0,0,0,0,0,1,
1070813,1070813,1550330520,1,0,0,0,0,0,1,
1070814,1070813,1550330580,1,0,0,0,0,0,1,
1070818,1070818,1550336580,1,0,0,0,0,0,1,
1070824,1070824,1550342760,1,0,0,0,0,0,1,
1070825,1070824,1550342760,1,0,0,0,0,0,1,252
1070832,1070832,1550348400,1,0,0,0,0,0,1,
1070833,1070832,1550348400,1,0,0,0,0,0,1,
1070840,1070840,1550354040,1,0,0,0,0,0,1,
1070842,1070842,1550359320,1,0,0,0,0,0,1,
1070845,1070845,1550365380,0,1,0,0,0,0,1,
1070851,1070851,1550370780,1,0,0,0,0,0,1,
1070854,1070854,1550376420,1,0,0,0,0,0,1,
1070853,1070854,1550376480,0,1,0,0,0,0,1,
1070870,1070870,1550382420,1,0,0,0,0,0,1,
1070856,1070870,1550382540,1,0,0,0,0,0,1,
1070861,1070861,1550387820,1,0,0,0,0,0,1,
1070864,1070864,1550393160,1,0,0,0,0,0,1,
1070866,1070866,1550398440,1,0,0,0,0,0,1,
1070867,1070867,1550404320,1,0,0,0,0,0,1,
1070873,1070873,1550410260,1,0,0,0,0,0,1,
1070878,1070878,1550415480,1,0,0,0,0,0,1,
1070885,1070885,1550421540,1,0,0,0,0,0,1,
1070897,1070897,1550427420,1,0,0,0,0,0,1,
1070898,1070897,1550427420,1,0,0,0,0,0,1,
1070924,1070924,1550433060,1,0,0,0,0,0,1,
1070925,1070924,1550433060,1,0,0,0,0,0,1,
1070932,1070932,1550438640,1,0,0,0,0,0,1,
1070935,1070935,1550443740,1,0,0,0,0,0,1,
1070936,1070935,1550443740,1,0,0,0,0,0,1,
1070940,1070940,1550449560,1,0,0,0,0,0,1,
1070944,1070944,1550455020,1,0,0,0,0,0,1,
1070942,1070944,1550455080,0,0,1,0,0,0,1,
1070947,1070947,1550460840,1,0,0,0,0,0,1,
1070949,1070949,1550466360,1,0,0,0,0,0,1,
1070951,1070951,1550471640,1,0,0,0,0,0,1,
1070952,1070952,1550477400,1,0,0,0,0,0,1,
1070954,1070954,1550483280,1,0,0,0,0,0,1,
1070956,1070956,1550488920,1,0,0,0,0,0,1,
1070958,1070958,1550494620,1,0,0,0,0,0,1,
1070959,1070959,1550500140,1,0,0,0,0,0,1,
1070960,1070960,1550506380,1,0,0,0,0,0,1,
1070961,1070960,1550506380,1,0,0,0,0,0,1,
1070970,1070970,1550512380,1,0,0,0,0,0,1,
1070972,1070972,1550518200,1,0,0,0,0,0,1,
1070980,1070980,1550523900,1,0,0,0,0,0,1,
1070988,1070988,1550529060,1,0,0,0,0,0,1,
1070993,1070993,1550534580,1,0,0,0,0,0,1,
1071000,1071000,1550540040,1,0,0,0,0,0,1,
1071023,1071023,1550551200,1,0,0,0,0,0,1,
1071020,1071023,1550551260,1,0,0,0,0,0,1,
1071024,1071024,1550556660,1,0,0,0,0,0,1,
1071029,1071029,1550562660,1,0,0,0,0,0,1,
1071032,1071032,1550567760,1,0,0,0,0,0,1,
1071034,1071034,1550573100,1,0,0,0,0,0,1,
1071038,1071038,1550578380,1,0,0,0,0,0,1,
1071040,1071040,1550583540,1,0,0,0,0,0,1,
1071042,1071042,1550589060,1,0,0,0,0,0,1,
1071047,1071047,1550595180,1,0,0,0,0,0,1,
1071057,1071057,1550600880,1,0,0,0,0,0,1,
1071060,1071060,1550606820,1,0,0,0,0,0,1,
1071063,1071063,1550612700,1,0,0,0,0,0,1,
1071064,1071063,1550612700,1,0,0,0,0,0,1,
1071067,1071067,1550618400,1,0,0,0,0,0,1,
1071071,1071072,1550623980,0,0,1,0,0,0,1,
1071072,1071072,1550623980,1,0,0,0,0,0,1,
1071073,1071073,1550629860,1,0,0,0,0,0,1,
1071076,1071076,1550635080,0,1,0,0,0,0,1,
1071081,1071081,1550641380,1,0,0,0,0,0,1,
1071083,1071083,1550647500,1,0,0,0,0,0,1,
1071088,1071088,1550653500,1,0,0,0,0,0,1,
1071090,1071090,1550659020,1,0,0,0,0,0,1,
1071092,1071092,1550665200,1,0,0,0,0,0,1,
1071098,1071098,1550670900,1,0,0,0,0,0,1,
1071102,1071102,1550676480,1,0,0,0,0,0,1,
1071107,1071107,1550682300,1,0,0,0,0,0,1,
1071108,1071107,1550682300,1,0,0,0,0,0,1,
1071109,1071107,1550682300,1,0,0,0,0,0,1,
1071113,1071113,1550688000,1,0,0,0,0,0,1,
1071114,1071113,1550688000,1,0,0,0,0,0,1,
1071120,1071120,1550693940,1,0,0,0,0,0,1,
1071132,1071132,1550699280,1,0,0,0,0,0,1,
1071135,1071132,1550699280,1,0,0,0,0,0,1,
1071142,1071142,1550705520,1,0,0,0,0,0,1,
1071146,1071146,1550711040,1,0,0,0,0,0,1,
1071152,1071152,1550716860,1,0,0,0,0,0,1,
1071151,1071152,1550716920,0,0,1,0,0,0,1,
1071155,1071155,1550722500,1,0,0,0,0,0,1,
1071156,1071156,1550728680,1,0,0,0,0,0,1,
1071162,1071162,1550735160,1,0,0,0,0,0,1,
1071158,1071158,1550740740,1,0,0,0,0,0,1,
1071170,1071170,1550746560,1,0,0,0,0,0,1,
1071169,1071169,1550752080,1,0,0,0,0,0,1,
1071180,1071180,1550758020,1,0,0,0,0,0,1,
1071184,1071184,1550763840,1,0,0,0,0,0,1,
